Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Liao M. (BALF),Lung,T cells,RPS10,-1.65971530122333,1.67941408686448e-98
Liao M. (BALF),Lung,T cells,RPS17,-1.6384716038181,1.00410970392451e-61
Liao M. (BALF),Lung,T cells,HLA-DRA,-2.88950311323418,2.34177489251068e-51
Liao M. (BALF),Lung,T cells,IFIT3,1.96339329408722,2.61524173345467e-48
Liao M. (BALF),Lung,T cells,IFIT2,3.23317215239125,3.0347386100275e-48
Liao M. (BALF),Lung,T cells,APOE,-10.903803651447,1.35478017966184e-46
Liao M. (BALF),Lung,T cells,IFIT1,2.37525783289086,9.60634475302833e-43
Liao M. (BALF),Lung,T cells,CRIP1,-2.23186818162478,1.69863880697329e-41
Liao M. (BALF),Lung,T cells,NEXN,2.05576857821924,1.51816012324648e-38
Liao M. (BALF),Lung,T cells,CD9,-1.66855984670235,2.3768135980918e-38
Liao M. (BALF),Lung,T cells,CD52,-1.7586668920418,6.53812184120566e-37
Liao M. (BALF),Lung,T cells,TNFSF10,1.77251209033622,1.80837930503876e-34
Liao M. (BALF),Lung,T cells,IFITM3,2.02855263006658,2.58482226606752e-34
Liao M. (BALF),Lung,T cells,MT-ATP8,2.82393782302798,4.88611618746829e-33
Liao M. (BALF),Lung,T cells,APOC1,-7.66176227833145,6.39652320257732e-29
Liao M. (BALF),Lung,T cells,LYZ,-2.38806851716495,4.70874898940092e-27
Liao M. (BALF),Lung,T cells,OAS1,0.975362879427678,9.1002861572474e-27
Liao M. (BALF),Lung,T cells,SOCS1,1.1511192773592,5.34103141724422e-26
Liao M. (BALF),Lung,T cells,ATP6V0C,1.08304986058502,7.86388744325918e-26
Liao M. (BALF),Lung,T cells,CXCL10,4.85438974248833,5.38776253746444e-23
Liao M. (BALF),Lung,T cells,SDC2,-2.40865082118316,1.15297951981428e-22
Liao M. (BALF),Lung,T cells,MX1,1.09801428603049,1.19094657240758e-22
Liao M. (BALF),Lung,T cells,LIPA,-1.84358842590504,1.46748348969946e-21
Liao M. (BALF),Lung,T cells,CCL18,-10.6809864496649,6.18896010529919e-21
Liao M. (BALF),Lung,T cells,TREM2,-1.42714306168824,1.13942747082943e-20
Liao M. (BALF),Lung,T cells,NUPR1,5.86721356705681,1.56671677345378e-19
Liao M. (BALF),Lung,T cells,SIGLEC1,1.05919323907808,7.42305174078116e-19
Liao M. (BALF),Lung,T cells,TNFSF13,1.62360311679006,3.3211757649565e-18
Liao M. (BALF),Lung,T cells,FUCA1,-1.61035696939417,5.32107626694917e-18
Liao M. (BALF),Lung,T cells,C1QC,4.96210186692969,2.81850794420042e-17
Liao M. (BALF),Lung,T cells,THBD,-1.37144993559506,3.63911627001733e-17
Liao M. (BALF),Lung,T cells,GPNMB,-1.5254885849541,4.57677507203261e-17
Liao M. (BALF),Lung,T cells,PLTP,-2.41930243230422,8.12090289770216e-15
Liao M. (BALF),Lung,T cells,RARRES1,-1.58614937122344,1.48117418788658e-14
Liao M. (BALF),Lung,T cells,HLA-DQA2,2.15404480251624,7.92166745237234e-14
Liao M. (BALF),Lung,T cells,CHIT1,-2.76774250155358,8.29989095112784e-14
Liao M. (BALF),Lung,T cells,APOBEC3A,1.27877576291448,2.26523400856755e-12
Liao M. (BALF),Lung,T cells,APOC2,-1.65964634694047,8.00046321582254e-12
Liao M. (BALF),Lung,T cells,TFRC,-1.6244067912714,3.75587346399243e-11
Liao M. (BALF),Lung,T cells,HP,1.35129477410597,1.29900170783888e-10
Liao M. (BALF),Lung,T cells,SCD,-2.05240831002986,2.01994019312066e-09
Liao M. (BALF),Lung,T cells,CTSL,1.66745482590195,2.13690447160367e-09
Liao M. (BALF),Lung,T cells,MDK,1.30363021430784,4.58401553083064e-09
Liao M. (BALF),Lung,T cells,FABP3,-1.51707576649648,9.56236030628036e-09
Liao M. (BALF),Lung,T cells,FABP4,-3.93799392308598,1.61206260499e-08
Liao M. (BALF),Lung,T cells,SERPING1,0.948757454163546,8.01742574560813e-07
Liao M. (BALF),Lung,T cells,LGMN,1.13939729466676,0.0037904733937055
