Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Melms JC. (Lung),Lung,Plasma cells,AL096794.1,-2.65494170789616,1.48300932158653e-09
Melms JC. (Lung),Lung,Plasma cells,AC002072.1,-3.53832091606951,7.70345997615215e-09
Melms JC. (Lung),Lung,Plasma cells,MZB1,2.83572226321927,1.17517248678154e-08
Melms JC. (Lung),Lung,Plasma cells,LINC02362,-3.03374677036529,2.51675426495043e-08
Melms JC. (Lung),Lung,Plasma cells,AL589693.1,-3.31009291307521,2.71413598082375e-08
Melms JC. (Lung),Lung,Plasma cells,IGHGP,-6.8225278564259,8.05689576601396e-08
Melms JC. (Lung),Lung,Plasma cells,HSP90B1,2.37474533939156,2.63236317507345e-07
Melms JC. (Lung),Lung,Plasma cells,IGHG1,10.0790599107386,2.69340918961226e-07
Melms JC. (Lung),Lung,Plasma cells,DCC,-4.31165825336036,0.000198320445479623
Melms JC. (Lung),Lung,Plasma cells,IGLC3,5.20486211429709,0.000861718863079761
Melms JC. (Lung),Lung,Plasma cells,IGHG3,-3.15687770205482,0.0208175371532635
Melms JC. (Lung),Lung,T cells,HSP90AA1,2.8345496508088,0
Melms JC. (Lung),Lung,T cells,HSPH1,1.2634329858656,0
Melms JC. (Lung),Lung,T cells,DNAJB1,0.80173111272287,3.90581689426833e-239
Melms JC. (Lung),Lung,T cells,AC013652.1,-1.87012215149571,4.9421803096026e-178
Melms JC. (Lung),Lung,T cells,LINC01619,-1.40301602962716,1.21956028958236e-170
Melms JC. (Lung),Lung,T cells,LINC02694,-3.06218417280529,3.86774434196157e-167
Melms JC. (Lung),Lung,T cells,PDE3B,0.953754680311766,1.19621731079588e-102
Melms JC. (Lung),Lung,T cells,LINC00299,-1.23234671495458,6.05968706746607e-71
Melms JC. (Lung),Lung,T cells,MYBL1,-1.4328708053666,3.54654759629054e-65
Melms JC. (Lung),Lung,T cells,AC010609.1,-1.14229744443827,1.86297157035518e-56
Melms JC. (Lung),Lung,T cells,TRAC,0.858185197741917,2.14878409685475e-52
Melms JC. (Lung),Lung,T cells,ITK,-1.06512504147972,3.00836915761785e-52
Melms JC. (Lung),Lung,T cells,CD96,-1.07171738933551,1.14584333737015e-47
Melms JC. (Lung),Lung,T cells,FYN,0.861732071990511,2.90417110429214e-44
Melms JC. (Lung),Lung,T cells,LINC01934,-1.24186396889631,1.06572654583196e-42
Melms JC. (Lung),Lung,T cells,CCL5,0.755601765624443,9.01903831017461e-32
Melms JC. (Lung),Lung,T cells,CAMK4,0.832123573162956,5.4617861068735e-23
Melms JC. (Lung),Lung,T cells,GNLY,0.905704947840954,1.18928570241068e-17
