Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,ANKRD37,-1.50570343564459,1.88082576186418e-167
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,TM4SF1,-1.62967502576787,4.418938652374e-167
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CTSC,1.3788483085218,4.86427934465335e-162
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,ATP12A,-1.70150301277737,3.91101488385006e-160
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,IFI44L,1.57274088143634,1.80281893292401e-154
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,GSTA1,1.38597640478625,5.53644032393207e-144
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,BST2,1.5316653357025,2.85490654201091e-142
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,IFIT1,1.89099098207793,3.54671660633106e-137
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,IFI6,2.30897811627384,1.33241386238545e-136
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,FTH1,-1.20893866235722,1.16767681941147e-134
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,IFIT3,1.83847089670983,1.17249010893906e-130
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,ISG15,3.45203740982007,3.899638876726e-129
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,MX1,1.94427121140208,6.30884261505085e-126
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,FCGBP,4.25352191003129,2.19710798043631e-125
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,MX2,1.483999735179,7.94875737187709e-123
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,VMO1,-3.27749742964227,1.49013483465666e-122
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,MSMB,6.55570053149291,5.42455140583287e-112
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,SCGB3A1,10.2416761691722,2.044864428515e-100
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CP,-2.06680181853904,6.27104077909808e-97
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,BPIFA2,-1.70396579020693,1.59027401110576e-88
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,LCN2,6.34172509436009,3.66658028759062e-80
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CD55,1.28938123278985,1.69932958413607e-76
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,IFIT2,1.91675121296196,1.67090901839007e-70
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,C3,2.64653930358288,3.07395924985224e-66
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,PSCA,1.53055459393264,1.21830595368357e-65
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CEACAM6,2.62340938000618,1.14021082045866e-63
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,PI3,2.15675512377096,2.19004226800507e-60
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CCL20,-2.43931868200628,1.28601103475382e-59
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,SLPI,1.91872340444746,1.56507852183762e-59
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,MESP1,-1.14999902019587,1.41114091347961e-56
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,LYPD2,4.31027524925154,4.63510342253125e-36
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,PIGR,1.69292775736089,6.57131099237067e-33
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,WFDC2,-1.83571990807703,5.02412781582501e-22
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,BPIFB1,2.69113853516418,4.53280298100289e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Club cells,CXCL8,-1.26776213001573,2.00566989544255e-08
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,GAPDH,-2.66194764313424,4.27990728951219e-67
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,VEGFA,-1.95846788819555,7.27666368932391e-65
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,P4HA1,-1.56163494897656,9.30474623724665e-64
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,NDUFA4L2,-2.54657641818673,1.23229944463168e-59
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,NDRG1,-1.97273481122781,1.29846825949788e-59
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,ENO1,-1.64220701495883,1.31600829384202e-44
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,SLC2A1,-1.13430193381686,2.13144023138514e-43
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,HILPDA,-2.79526064488792,1.3661941079594e-42
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,NEAT1,-2.04374723920708,3.78560201916912e-38
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,EGLN3,-1.61342329881872,2.61573423890975e-30
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,GPI,-1.19845652222996,1.37652758580311e-28
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,ITPR2,4.9843104376112,2.70968810546944e-28
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,BNIP3,-1.30551233324696,1.05056703485213e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,MIAT,-3.97876179423987,1.06818186919899e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,LDHA,-1.18578261664831,5.68734054405089e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,WSB1,-1.15078213393365,1.2895501234896e-23
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,FTH1,-1.17789512781786,4.06252259083908e-23
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,MALAT1,-1.53564164711508,2.44700633556884e-21
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,CFTR,7.64210694834404,8.561634349231e-21
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,TMEM61,3.92694555339214,9.37378666512829e-21
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,THBS1,3.54814237930162,2.24804737435325e-20
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,CLNK,6.04337220480005,5.60028047342036e-20
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,NXPH4,-1.14498338047748,4.71566940053222e-17
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,COL3A1,7.2291681407764,6.38665866644924e-17
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,TMPRSS11E,8.14968865202952,1.61272385512887e-16
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,HEPACAM2,4.65642480777518,1.06268160403078e-15
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,IGF1,5.76533263369153,3.34459246367375e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,TUBB2B,-3.73241079506392,6.27925942150924e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,SCG2,3.10038902291987,6.72843695908791e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,DGKI,4.82148214761531,1.8675985589291e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,KCNMA1,3.09462211846905,3.17992576706073e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,GDF15,-1.28285607509354,4.84119961792772e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,GABRB2,4.69530547049475,9.64713697290442e-12
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,EFHD1,3.27962473451178,3.21210436531396e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,POSTN,6.86833423047074,4.77039782704257e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,LINC01187,2.71801360151718,2.21421962858217e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,SLC35F3,3.18709032111315,2.75065999207931e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,ADGRF5,4.88028993335253,5.85063372327127e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,PDE1C,3.97998663627435,2.15827639060799e-09
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,CAMK2B,2.78443014390433,3.56726897159235e-09
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,HHIP-AS1,3.04285395763739,5.78164387216433e-09
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,AZGP1,-5.62666985365997,1.95665819943114e-08
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,GJC3,-2.21140279437935,3.06857539835548e-08
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,SOSTDC1,3.95413631991697,6.88882168927193e-08
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,RARRES2,2.99733954876825,1.63485916161045e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,DDX4,2.91239266662643,2.47272306318196e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,SOX4,-2.06028569113353,3.24997544186947e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,KIT,-2.47589163038278,4.76102220817311e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,TFCP2L1,-1.27661054586629,9.30042065119155e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,STAC2,2.89514803370647,1.06324724126167e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,ASCL3,4.13188731552711,1.58594414873734e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,TFF3,-2.10386700013631,1.74876106603462e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,BSND,2.8047611439354,8.17911868568752e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,ATP6V1G3,2.81464402714455,9.63616296537277e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Lonocyte,CD70,-1.62160201113295,0.00035161009353222
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,NDRG1,-5.40944247256664,2.98248867531157e-55
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,HILPDA,-6.74816852125461,1.66119953814689e-52
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,VEGFA,-2.07492597227319,2.77390060463984e-49
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SLC2A1,-2.38659743843259,1.42173603353906e-47
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,P4HA1,-1.99021616456235,5.07889146080328e-47
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,IFI27,8.10596104232803,4.66434540276293e-40
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ERO1A,-2.05860071994751,9.15026430436073e-38
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,LDHA,-2.72550000455071,1.86053774584647e-35
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ANKRD37,-5.22851692190909,2.96581014906965e-35
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SLC6A8,-1.93259966834724,2.31929985417565e-32
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,NDUFA4L2,-3.14163938732103,7.78218238726552e-32
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,GAPDH,-3.08071190184666,9.17630978252866e-30
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,EGLN3,-2.17512328322345,1.23992014130423e-29
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ADM,-2.01652644094505,6.00664096437086e-29
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,HK2,-2.21600029390121,7.18794241371995e-29
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,IGFBP3,-3.17194601549308,3.65358902067506e-28
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,MKNK2,-1.62465388935712,4.30419922725324e-26
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PHGR1,17.3684155082542,1.25682296233648e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,MT1X,-5.24566231505097,2.58990724791298e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SLC6A6,-2.07238610877082,5.6239456613073e-24
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,IFI6,7.36999482591534,2.16708197589608e-23
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ASCL1,18.109760760664,5.22287038153053e-23
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ENO2,-1.60497186206879,2.37242775762647e-22
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,NEAT1,-1.72692001263558,1.42694443770004e-20
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SEC11C,14.8212300829957,3.1848328183143e-20
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,GPI,-1.59663859751631,8.46907637119361e-20
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,MAOB,8.65150614129261,5.61915730444377e-17
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,HES6,9.70401287573383,1.37959401784666e-16
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,CACNA1A,12.7333985205335,1.98864447702594e-16
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SLC26A9,10.2081737589168,2.24780013725406e-16
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,CSTB,-1.90409122163885,3.59324136361326e-16
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,LGALS1,-1.97382577091954,1.49425753897793e-15
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,TMEM176B,9.19420199688735,1.87703552259975e-15
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,DDC,11.2980107967265,2.44366613399872e-15
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ST18,11.2801570437353,1.05615169475565e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,HOXB5,10.9130934636434,1.06895655573769e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SCN3A,10.9459659041012,1.10296813366372e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,GDF15,-1.94737334695684,1.61383531898052e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,DEPP1,-3.45618198592892,2.36951329802286e-14
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SYT1,13.8807422612293,2.55848580444857e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,OR51E1,12.3905216307302,4.96525169906452e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ESPL1,6.87871537726784,7.75867057338335e-13
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SLC38A11,9.28864165846705,1.46573333174194e-12
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,TMEM176A,9.22285919706026,3.0762613023779e-12
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,RGS4,7.04002478251095,7.39252098783191e-12
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,C2CD4B,11.3125418019877,7.83132327544314e-12
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SUCNR1,12.1064545963465,1.7337213129142e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PROX1,8.70214957021246,2.2685222743973e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,S100P,-1.85412782264283,4.9679018445944e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PEX5L,8.43926286468304,6.56606126007528e-11
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,KRT16,-2.09555430813195,2.3241355933661e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,RET,8.86797447220488,3.00930458422581e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,ADCYAP1,9.55771544733379,4.73426134296102e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PDGFB,-2.36984910488323,6.07076554235214e-10
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SCGN,9.66199413137741,1.259681068931e-09
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,TPH1,12.1003021694972,4.76858062231631e-09
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PCSK2,7.35544637717346,2.43572939712132e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,COL22A1,6.85404633134775,4.15184734480132e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,MT2A,-2.80026799529444,5.72774618125131e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,CHGA,9.8961912236703,6.65920830132237e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SYT13,6.77872488743629,6.90085051512398e-07
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,KCNA1,6.91999867975784,1.44794146138584e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,NUP210,-3.43364455720133,1.95322702276214e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,QPCT,7.28267275763412,4.85836421056642e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,KIF5C,6.77611694155862,5.3690305190997e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,AC015819.2,-3.26034221272293,5.76803768202394e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,NPPA,6.52295663295173,6.57696076947555e-06
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,SCG3,7.01926351619102,2.47380303713131e-05
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,RAB3B,7.55355626794622,4.59295328549365e-05
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,PIEZO2,-1.8144504337101,0.0235394300786669
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,AMPH,-2.18336467315702,0.0258113461090829
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,VGF,-3.63218246965338,0.0362818503398525
Ravindra NG. (Bronchial epithelial cells),Airway,Neuroendocrine cells,TFF3,-3.64983353208835,0.0414232654883767
